"ave_sentiment","Score","Title"
-0.0693375245281536,10,"Which part of the Korean border is off-limits to North Korean soldiers?"
-0.125,13,"Can EU triggering of article 7 eventually lead to financial loss (EU funds) for the targeted country?"
-0.156385810542806,1,"Is there a known case of a western sports institution agreeing to hold a moment of silence for a non-western terror victims?"
-0.28347335475692,18,"Dealing with crime in cryptocurrency based economies"
0.0316227766016838,8,"How does legalized prostitution affect human trafficking, if at all?"
-0.0573539334676404,7,"What real effect does today's UN vote to condemn the United States' recognition of Jerusalem as Israel's capital have?"
0.0970142500145332,-3,"What can UK citizens do to replace first past the post with a proportional representation voting system?"
0,2,"Is there any political theory addressing uncounted but traceable second ballots?"
0.193649167310371,2,"Are there any negotiations underway to return Syrian refugees back to peaceful parts of Syria?"
-0.219469056285087,15,"How long is the tax code now, compared to before the Trump tax cuts of 2017?"
-0.133333333333333,27,"Why does seemingly progressive Sweden strongly disapprove of prostitution?"
0.16681153124566,18,"How can EU/USA consider Russian presidential elections legitimate if non-Russian citizens in Crimea will be able to take part in them?"
-0.206559111797729,3,"How does the disqualification of Alexei Navalny affect the legitimacy of the Russian presidential elections?"
-0.288675134594813,4,"What are peoples' perspective regarding racism outside of Europe and North America?"
0.53665631459995,0,"Does this concept solve gerrymandering?"
-0.144337567297406,1,"Why Does Pew Research Say That US 2016 Election Polls ""Missed Their Mark""?"
-0.237170824512628,2,"What does the world think about the death of Gadafi?"
0,3,"What's the relationship between North Korea and Russia"
0.0258198889747161,13,"Is any diplomatic rule violated if an embassy promotes private companies brands (from respective country)?"
0,8,"Why would Russia supply a NATO country with S400 Missiles batteries?"
0.521159421729228,6,"Are there any advantages for an EU member when ensuring presidency of the Council?"
-0.0606339062590832,36,"Why did Democrats oppose Ted Cruz's provision to allow funds from 529 plans to be used for homeschooling?"
0.204124145231932,3,"Is Peru's political elite uniquely diverse?"
0.23094010767585,5,"Are there examples of ""guerrilla politics"" being effective in an European country?"
0.35,4,"What is the relevant law governing who grants rights to drill for oil in the sea?"
0.0458831467741124,-4,"What about are the chances of a global (or local) nuclear war, given the (very complex) current political situation?"
-0.116666666666667,2,"Why did Trump fire all members of the PACHA?"
0.111387755644007,4,"How did Wickard v. Filburn affect future Supreme Court decisions?"
0,3,"Are there US documents other than the Constitution which detail Individual Rights?"
0.180906806746658,4,"Reaction to uncommon combinations of viewpoints in the US political culture"
0,5,"What is currently known about the Mueller investigation?"
-0.183028759188288,-1,"Where does George Weah stand on the political spectrum? Is he progressive or conservative?"
-0.306186217847897,1,"India's problem with Palestine Ambassador's meeting"
0,2,"Provincial Education Act"
0.0693375245281536,8,"Which human rights are officially supported and recognized by the Chinese Communist Party?"
0,2,"Why do the Tories keep Boris Johnson around?"
-0.416666666666667,25,"Why haven't the sanctions relief improved Iranians living conditions?"
-0.189736659610103,9,"Has the UN Terrorist Financing Convention had a material impact?"
-0.133630620956212,1,"Why is the United States' war in Afghanistan referred to as ""America's longest war""?"
-0.159900537266708,-1,"Why did the United States so aggresively attack Communism when they knew it wasn't going to work out in the long term?"
0.0894427190999916,2,"What can UK citizens do to replace the first-past-the-post voting system with a proportional representation voting system?"
-0.0559016994374947,2,"Why isn't there public pressure to increase the highway speed limits given that most drivers speed on a daily basis?"
-0.14142135623731,20,"Politics involved in separation of prisons and jails?"
-0.0267261241912424,2,"Does Pakistan have the power to force allied foreign troops to leave the country?"
0.2,17,"How are women integrated into the North Korean military?"
0.113915608175648,43,"What was the political motive behind United States Osama Bin Laden's killing? Why not capture him?"
-0.58925565098879,11,"Why does the US prison system seem so ineffective when compared to prison systems in other developed countries?"
-0.467342584095534,5,"Is there a literal nuclear button that launches a nuclear attack?"
0.0721687836487032,4,"How did Tax Reform (2017 December) pass with a simple majority in Senate?"
0.163299316185545,7,"Global policies on hiring ex-convicts"
0.240535117721182,3,"Does moving the US embassy to Jerusalem make a three-state solution more likely?"
-0.0790569415042095,63,"Why shouldn't BBC have to register as a foreign agent?"
0.23094010767585,0,"Capitalism and Democracy"
0.00432873111870642,3,"Has there been any attempt to prevent false information from spreading? (legal fact check)"
-0.076271276980969,2,"Is it discrimination that women live longer but don't pay higher pension contributions?"
-0.21650635094611,4,"What mischief could be caused by joining a political party in bulk?"
0.265165042944955,1,"How does federalism in the United States work?"
0,3,"If a country is annexed, what happens to the citizenship of expats?"
-0.0833333333333333,2,"What will be the effect of a Bitcoin tax?"
0.21380899352994,50,"Why do Mauritius passport holders have such easy visa access to so many countries?"
-0.150755672288882,4,"Oldest head of government / state at time first elected to office"
0,6,"Statistics of Instant Runoff Voting"
0.0682107912304084,39,"Is it accurate to compare the nuclearization of North Korea with that of Pakistan and India? Why or why not?"
0.21650635094611,4,"Can an EU country government extend exception list for freedom of expression?"
0.117851130197758,10,"Have there been any studies that show that advertising for an election has an effect on who wins?"
0.357770876399966,-1,"Direct Democracy and Representative Democracy"
0,2,"Should Version Control Systems be used for legislation?"
0.2,3,"Did Anthony Scaramucci receive a certificate of divestiture in 2017?"
0.0678400525299968,8,"How could Obama start DACA, but Trump can not end it?"
0.145516354624871,3,"What is a “right” according to the U.S. Constitution?"
0.0808290376865476,25,"What kind of approval does Donald Trump need to build his wall?"
0.241209075662211,7,"Why is Ecuador protecting Julian Assange for such a long time?"
0,4,"Provisional Ballots in Ohio and the Larry Harmon case"
0.144337567297406,1,"Why are property taxes higher in some places than others (United States)?"
0,6,"What actually happened to the FISA reauthorization bill in the Senate?"
0,13,"Can the US ask for Julian Assange's extradition without any official charges?"
-0.1125,9,"To what extent can a member of the EU limit certain rights to its citizens only?"
0,2,"Why is the Quetta Shura allowed to exist in Pakistan?"
0,2,"Does Pete Hoekstra, the US Ambassador to the Netherlands, speak Dutch?"
-0.125,4,"What are the reasons Oliver Stone's documentary 'Ukraine On Fire' had trouble getting a US distributor?"
0.14142135623731,1,"Why isn't Saudi Arabia running after Nuclear Weapons?"
0.237170824512628,-2,"What qualified Sir Sherard Cowper-Coles for his initial post?"
0,7,"Why does the US usually send African-American ambassadors to African countries?"
-0.150755672288882,1,"Which government department (or sub-department) in the UK conducts probate?"
0.443760156980183,4,"Why did German in South-Tyrol survive better than French in Aosta Valley?"
-0.160356745147455,35,"Is there any precedent for the UK arresting a diplomat on their own soil?"
-0.378535960886427,3,"Why does the Romanian prime minister's death threat against a national minority elicit so little reaction in the EU?"
-0.0824957911384305,-5,"Why didn't the Founding Fathers foresee/prevent the Swamp I.e. the mega corp lobbyist govt complex system"
-0.375277674973257,2,"Can you PNG someone who does not have an accredited diplomatic status?"
-0.266789187539966,4,"Is there a term for the political concept of a nation always needing an enemy to fight?"
0.0668153104781061,1,"Is there a correlation between armed security and casualties of people working in security?"
0.102062072615966,0,"Written contract with a presidential candidate?"
0.0625,86,"Could Ecuador get Julian Assange out of the UK by giving him some mail to deliver?"
0.1125,8,"Why does Russia seem to praise USSR personalities almost three decades after the fall of communism?"
0.707106781186547,0,"Why can't the ""shithole"" controversy be independently verified?"
0,5,"On what grounds can Trump's decision to end DACA be challenged?"
-0.0693375245281536,28,"What caused a massive shift in Republican ideological trajectories in the late '70s?"
0,3,"How can a Senate bill bypass committee and directly go to a vote?"
-0.0150755672288882,4,"How does US manage to maintain such a high military expenditure?"
-0.109108945117996,5,"Why did a trade-union and labour movement not arise in the United States, as it did in other developed countries?"
-0.15,0,"Why are medicine and certain medical procedures so expensive?"
-0.280624304008046,3,"If a woman were elected President, what would be the role of her husband?"
0.0887520313960367,5,"Is high-level political meetings not having a ""fallback"" something usual in politics?"
-0.226133508433323,0,"Tax Reform - Make people's tax cut permanent first instead of corporations?"
0.25,6,"Do legislative earmarks improve compromise and/or reduce gridlock?"
0.0944911182523068,-1,"Why should/shouldn't India leave the commonwealth?"
0.2,4,"Why does the media workforce lean liberal or democrat"
-0.0942809041582063,17,"Why was the Germany's ""Left Party"" the only one to abstain from voting to create anti-Semitism commissioner?"
0,5,"How do political parties which identify with castes, languages or religions comply with India's RPA Act, 1951?"
0,9,"How many people in the US watch RT programming regularly?"
-0.0917662935482247,6,"Does one country cutting off defensive cooperation with another country constitute a valid casus belli as per international law?"
0,4,"How can I find the name of a bill mentioned in the press?"
-0.0267261241912424,2,"Why is the looming shutdown of the US federal government not avoided by ""reconciliation""?"
0.111803398874989,1,"Limits of Congress’ override authority"
0.16583123951777,5,"Are there currently sensible differences between european socialist and green parties?"
-0.0554700196225229,0,"Has Holocaust Remembrance Day been used to commemorate what happened to indigenous peoples?"
0,0,"Why would federal commandeering of state officials yield more federal programs?"
0.115470053837925,21,"Why did Mitch McConnell vote against cloture for the continuing resolution on 2018-01-19?"
0,0,"How do the parties choose the location for international treaty?"
-0.021320071635561,19,"In the USA, why is there still a government shutdown when Congress and the White House are controlled by the same party?"
-0.106066017177982,23,"Why have the states of Greece and Macedonia failed to solve the naming dispute after so many years?"
-0.158113883008419,8,"What does DACA have to do with the government shutdown?"
0.268793601114312,4,"Did Schumer offer Trump a deal that included the wall?"
-0.363803437554499,3,"Why did Sen. McConnell object to Sen. McCaskill's resolution to fund the military during the government shutdown?"
0.404145188432738,1,"Has the White House expressed willingness to revisit the Friday DACA deal?"
0.436033255612459,3,"Are Japan's Prime Minister visits in Eastern Europe and Economic Partnership Agreement related to US withdrawal from Trans-Pacific Partnership?"
0.604743156814764,1,"Can a political ally provide political asylum?"
-0.33407655239053,2,"Can a TV Network refuse to air political Ads they do not agree with?"
0,36,"What are the primary objections Democrats have to a border wall?"
-0.2,5,"Why do we pay taxes during a government shutdown?"
0.158113883008419,1,"What exactly did the Republicans win from ending the shutdown?"
0.129099444873581,5,"Who is Senate Majority Leader if the parties are tied with a 3rd party president?"
0.0753778361444409,21,"What is the Nunes Memo and what is preventing its release?"
-0.318198051533946,16,"What power does the Vice President really have?"
0,11,"Why do monarchs claiming titles not related to their countries not cause political tensions?"
-0.0883883476483184,5,"Why would foreign nations sign on to FATCA?"
0,12,"What is the US 'Deep State' and what evidence is there for it?"
0.366666666666667,0,"In the United States, how are Presidential campaigns organized?"
0.266666666666667,1,"What has changed with the Trans Pacific Partnership in 2018?"
0.0753778361444409,4,"Are there authorities that use complex simulation software when making decisions?"
0,3,"Why have US Presidents historically not attended WEF-Davos?"
-0.0566946709513841,10,"Is NHS reliance on foreign doctors typical?"
0.206155281280883,2,"What value does a modern (late 20th centrury, 21st century) political platform have in the United States?"
0.23094010767585,5,"What changes (from 2016) with the US out of the 2018 Trans Pacific Partnership?"
0.412310562561766,5,"Would a Social Credit System like the one contemplated in China be Constitutional In The U.S"
0,1,"Presidential Election via STV?"
0,12,"Does the UN recognize the borders of the 1947 Palestine partition? Or the 1949 armistice borders? Or something else?"
0,9,"80+ year old voting difference"
0,2,"Do any countries vote for representatives non-geographically?"
-0.133630620956212,21,"Has there been an election where the vote in foreign consulates decided the outcome?"
-0.0801783725737273,-4,"Does the cartel's ability to tunnel under walls negate the southern border wall's purpose?"
-0.288675134594813,0,"Do political assassinations and attempts correlate with portions of the political spectrum?"
0.102062072615966,16,"Why would Venezuela refuse international aid?"
0.48,1,"Is it really easy for people to get immunity?"
-0.25,48,"Why would Putin even bother barring Navalny from participating?"
0.144337567297406,18,"Does Britain have de jure authority over the West Bank and Gaza?"
0.144337567297406,5,"Why did the House Intelligence Committee vote against releasing the Democratic memo?"
0.0769800358919501,5,"Is there a good breakdown by ethnicity (white British, etc.) of how people voted in the Brexit referendum, both in Britain as a whole and in London?"
-0.344123600805843,4,"Were there any cases when EU country officials accused European Commission of not being informed properly on some matters?"
0.180277563773199,10,"What is the Trump administration's legal basis for not imposing sanctions on Russia?"
0,1,"What is longest and average length of the Response to the State of the Union Address (US)"
0,0,"How many people are registered under the DACA?"
0.05,3,"What is the logic in cutting only 50% of the aid to the Palestinians by the US"
0.0416025147168922,6,"Have State of the Union addresses historically been heavier on facts and statistics?"
-0.4,3,"Drawbacks of Online Voting"
0.158771324027147,1,"Why does Spain have such a low paid leave available to mothers?"
0,3,"Longest known chain of command?"
-0.25,60,"When is a democratic vote actually the wrong tool?"
0.0288675134594813,19,"What was the rationale behind EO 13787 updating the DOJ Order of Succession?"
0.1125,1,"Why does EU invest in adherence of countries with very low chances of becoming EU members?"
0.21380899352994,5,"What is the difference between the Guardia Civil and the Policia Nacional in Spain?"
0,16,"Why doesn't Russia recognize Kosovo if it uses the Kosovo precedent to justify annexing Crimea?"
0.442718872423573,36,"What was the TOP SECRET information in the Nunes Memo?"
-0.2,3,"Are there political answers to AI-induced mass unemployment?"
-0.461880215351701,2,"Impeachment of judges"
0.293987366103667,13,"Is the economics theory of Karl Marx regarding technological progress realistic to the end?"
-0.0559016994374947,10,"Does the Republican party have any means to prevent Arthur Jones from running as a Republican in the Illinois election?"
-0.302371578407382,5,"Iran rebukes Turkey on Syria incursion - Why?"
0,-2,"Why don't leaders of countries fight instead of armies in a war?"
0,5,"What scope does Title I Fisa have as it pertains to other US citizens not explicitly targeted by the warrant?"
0,3,"Roughly how many antitrust suits are brought each year in the US?"
0.150755672288882,16,"What is the significance of the people standing behind the speaker?"
0.889979935568373,3,"Is there any recent example (post 1990) of European high officials giving up special protection?"
0,6,"Max Weber and Confucianism"
0,2,"Tie in Presidential Elections"
0,10,"Which flag will North and South Korea march under at the Olympic games?"
-0.3,7,"Defection to Another Party"
-0.33407655239053,6,"When did Britain last veto or threaten to veto legislation in British Overseas Territories?"
-0.219469056285087,5,"Are security staff of foreign ambassadors allowed to carry firearms in countries such as UK?"
0.126491106406735,2,"Did ""socialism with a human face"" actually exist in practice?"
0.282842712474619,0,"Gerrymandering Information"
0,2,"How do you calculate Cook PVI for uncontested elections?"
-0.180906806746658,5,"Who can decide a major restructuring of debt in European Union?"
-0.0106600358177805,3,"How much did banks profit from quantitative easing over a scenario where the Federal Reserve would have simply brought Treasury bonds directly?"
-0.6,0,"Why the huge Olympic games scandals with Russian doping?"
0.353553390593274,6,"What information do US voter registration rolls contain?"
-0.0753778361444409,4,"Does Democratic Federation of Northern Syria have any official foreign relations?"
0,7,"Why does the libertarian party earn so few seats?"
0.0891102045152054,5,"Which nation is a direct democracy ? (At the national scale)"
-0.5,51,"Why is Poland's proposed Holocaust speech law so controversial?"
0.256284642891099,38,"Why is the German GEZ a fee and not a tax?"
0,1,"Can the United States Federal Government alter the Criminal Justice System"
0,14,"Why does the President propose a budget?"
0.0832050294337844,29,"What method can be used to estimate the likelihood of a civil war?"
-0.188982236504614,6,"Does the US government fund the media?"
0,11,"Number of attending days for MP's"
0.265470053837925,2,"Where to draw a line between representative democracy and a direct democracy? [Focus on the *where*]"
0,16,"Why is an unrelated House-passed measure used to start the immigration debate in the Senate?"
0.158113883008419,7,"Is there any record of Keynesian Economics improving the economy?"
0.0452267016866646,5,"What is the functional difference between temporary and permanent security clearance"
0.144337567297406,25,"Why do so many US States have a relaxed vehicle inspection policy?"
0,4,"What recourse does China have for responding to US tariffs?"
0.106066017177982,1,"Syria: Why Is There A Civil War There?"
0,5,"Can law be passed in the EU that the UK does not want?"
0,4,"Why can't London increase the Congestion Charge to the point where congestion is reduced to reasonable levels?"
0.158113883008419,1,"What are some arguments opposing the criminal justice system reform?"
-0.0393815186785137,4,"Can the imprisoned Egypt presidential candidate Ahmed Konsowa be on the ballot? What is the law applying to him?"
-0.0883883476483184,4,"International opinion on the fall of the USSR"
0.25298221281347,3,"Is there a country that leans far to the right"
0.102062072615966,15,"Political parties active in multiple countries"
0,4,"Was there a change about how US embassies should be constructed?"
-0.188982236504614,11,"How would libertarianism deal with deceptive contracts?"
0.160356745147455,6,"How to run in the Republican primary against a Republican incumbent for US House?"
0.0833333333333333,13,"What do paternity test restriction laws aim to achieve?"
-0.476387924432867,-5,"Libertarian perspective: America's gun laws and the Florida high school shooting"
0,2,"Is there a political term for a strong (democratic) state that has much influence in contrast to a weak one?"
0.33407655239053,4,"Political term for an attitude of a political party to not avoid uncomfortable subjects"
0,0,"Are there any societies/nations that use Torah laws?"
0,0,"Are there any Libertarian schools?"
0.459619407771256,1,"What far-right politicians has Hassan Iquioussen endorsed?"
-0.154919333848297,24,"Is there a *political* schism between former Soviet Jews and other Jews in the US?"
-0.23094010767585,7,"Why are US state legislatures, as opposed to the federal one, bicameral?"
-0.102062072615966,16,"How can I access veto messages?"
0,1,"What's the difference between a state and a country?"
-0.242535625036333,4,"Was there any public reaction inside Poland when Poles abroad were asked to report ‘Anti-Polish’ statements?"
-0.25298221281347,51,"Why isn't Election Day a federal holiday in the US?"
-0.5,3,"Are the U.S.A. and Russia in a conflict similar to the ""Cold War"" in 2018?"
0,7,"Did the US request that Russia extradite the 13 Russians charged by Mueller?"
0,17,"Is there a process to add people to Mt. Rushmore?"
-0.25,8,"How does anarcho-communism avoid turning into anarcho-capitalism?"
0,4,"What is Costa Rica's extradition policy for EU citizens?"
0.4125,5,"Is it ever better to vote against a candidate in a primary, rather than for one?"
-0.115470053837925,0,"Nuclear Disarmament and assurence that countries will get rid of their weapons"
0.442718872423573,-3,"Has David Davis accepted that we must have straight bananas?"
-0.166666666666667,14,"Do any countries other than Iceland ban male circumcision?"
0,1,"Why are Justin Trudeau and Benjamin Netanyahu meeting with Bollywood actors?"
-0.0883883476483184,4,"British tax havens and the EU post Brexit"
-0.553398590529466,6,"Polish Holocaust law: Is everybody talking about the wrong thing?"
-0.227172055625561,11,"Possible alternative reasons for the high rate of gunfire victims in the United States"
0.126491106406735,4,"How to infer intentions of allies in a forthcoming war"
0.021320071635561,4,"CDU delegates will vote on German coalition proposal; SPD members have started voting; will there be a vote in the CSU too?"
0.058925565098879,4,"Are there countries besides Israel preferring organ donor card holders or is there any experience with this policy?"
0,2,"What do the EU courts say about the PKK?"
0.126491106406735,11,"How does NRA spending compare to other major US lobbies?"
-0.14142135623731,3,"Difference between Deputy Prime Minister and Vice President"
0.115470053837925,6,"Can foreigners be members in German parties and fully participate in them?"
0.204124145231932,1,"What support does Jaspal Atwal have?"
-0.472455591261534,1,"Calling the opponent insane- logical fallacy name?"
0.583333333333333,9,"When in modern history (since 1789) did ""democracy"" become important?"
-0.416025147168922,4,"What can the opposition do if the government fails to follow its manifesto?"
-0.226778683805536,0,"Brexit as result of concerns over Islam"
0.3,9,"Does the term ""white privilege"" apply to Eastern Europeans?"
0,3,"Power structure of French vs. German federalism"
0,11,"What is the purpose of releasing the Nunes memo and the Schiff ""counter-memo""?"
0.218217890235992,2,"Is stopping and searching vessels in Asia-Pacific waters to enforce North-Korean sanctions consistent with the US Coast Guard's mandate?"
0.14,2,"In 2013 did an SPD delegate conference vote on a proposed ""grand coalition"" in Germany, and if so what proportions of delegates voted for and against?"
0.5,0,"Why isn't smoking banned?"
0.21650635094611,5,"Books for understanding the government of ancient Athens and the Roman Empire?"
-0.208012573584461,4,"Did the current US administration express a position about national emergency state extension?"
-0.47729707730092,3,"is partially publicizing international negotiation really bad behavior?"
0,3,"Book that encompasses the history of socialism?"
0,8,"Where can I find official reasoning for political stances?"
-0.271057599454843,1,"Could the EU rewrite Article 50 in an attempt to make it more difficult for the UK to Brexit?"
0.2,3,"What is public credit?"
-0.101036297108185,6,"What might Russia gain from a false-flag hack on the Olympics?"
0,1,"What is the name of the electoral system that I describe? (Derived from FPTP, but proportionally representative)"
0,12,"Pickpockets in St Peter's Square"
0.0166666666666667,0,"Corruption, efficiency and economic success of the Chinese government"
0,2,"Can a living being claim themselves as a sovereign nation?"
0.121267812518166,63,"When was the Second Amendment last used to fight against the US government to protect people's freedom?"
0.40926474738245,3,"Why do politicians care so much about economic growth? Or: Why did the US need a tax reform?"
0,3,"What are US equities?"
0,8,"What are the arguments against meritocracy?"
-0.347439614486152,28,"Why don't US presidential candidates get thrown into jail by their opponent during election?"
0,3,"How did Agus affect Ahok's election?"
-0.0242535625036333,8,"Has Trump or his administration published an analysis of a border wall vs. other methods of policing?"
-0.533333333333333,-2,"Why did Trump suddenly flip on the gun issue?"
-0.173205080756888,11,"Can the EU suspend the voting rights for two countries at once?"
0,8,"What was George W. Bush's explanation at the time, for unilaterally withdrawing from the ABM treaty?"
0.306186217847897,3,"Are there economic benefits to federalism?"
0.265165042944955,1,"Why less educated people tend to vote Jokowi?"
0,1,"Are chinese discriminated against in Indonesia when entering higher education?"
-0.125,4,"In the USA, who decides who can run for president, the states or the federal government?"
-0.267261241912424,51,"Why is it impossible to leave the Single Market without a hard Irish border?"
0,3,"Rise of the Movimento Cinque Stelle (""Five Stars Movement"")"
0.111803398874989,10,"Have tariffs/protectionism ever worked?"
0,3,"Election system where votes dictate the power of the representative"
0.1,4,"Does the US give full, unfettered access to the NCIC database to anyone other than Canada?"
0,3,"How to explain the difference between Federal, State and Local governments to a grade schooler?"
0.104468351014249,27,"Is there a feasible route by which UK housing can be made more affordable without devastating the housebuilding sector and its employees?"
0.294627825494395,33,"Why are separate bathrooms for men and women not in violation of the rejection of ""separate but equal""?"
-0.0176776695296637,-6,"Is income tax only happen in democratic country?"
0.223606797749979,5,"Declining trend in voter turnouts"
-0.301511344577764,10,"Have any EU countries (or EU as whole) banned Russian Vodka?"
-0.0833333333333333,3,"Can ""Anti-establishment"" be considered a coherent political movement?"
-0.172061800402921,2,"How can U.N. or other international bodies stop a naval/land based blockade which might cause humanitarian crisis?"
0.318198051533946,1,"Is Sir John Major correct in stating that individuals cannot be allowed to decide critical issues like Brexit?"
0.424264068711928,3,"Inauguration day"
0.271360210119987,2,"How has the United States reacted to the 2018 Italian general election?"
0,5,"How to find vote breakdown for EU Parliament voting a non-binding resolution to support the Commission’s tough stance towards Poland?"
0,10,"By what mechanisms can International border disputes be resolved?"
-0.150755672288882,84,"Why is the British government so determined to arrest Julian Assange?"
0,11,"Who gets the funds raised by tariffs levied at the edges of the European Customs Union?"
0.0944911182523068,3,"How do abstentions affect Majority Judgment voting?"
0.146993683051833,3,"What are the legal/political uses of the American Civil War as a precedent?"
0,4,"How do the voting preferences differ between people who do vote and those that don't?"
-0.103279555898864,4,"What is required to trigger a vote in UK parliament and what makes it ‘binding’?"
-0.0721687836487032,3,"On what grounds can NATO remove a member state from the organisation?"
-0.0721687836487032,4,"Why does the EU limit its membership to countries in geographical Europe?"
-0.4002082791081,10,"Has the UK prosecuted or attempted to prosecute individuals other than Assange for jumping bail?"
0,4,"Where can I find a list of GMO foods that are allowed to be grown or imported to Europe?"
-0.133630620956212,3,"Why are there so many nations that have still not ratified the Istanbul Convention?"
0.14142135623731,2,"How to start and continue studying world's politics"
-0.433012701892219,17,"Does stopping metal imports alone cover the trade deficit of the USA?"
0.21650635094611,19,"What gives the U.S. president the legal authority to raise tariffs?"
0.249615088301353,56,"Why is a big country less suitable for high-tax, high-welfare system?"
0,28,"In the Weimar Republic what was the role of the people sitting on the left side of the speaker?"
-0.07,3,"Is there precedent for a foreign government official delivering a statement from the White House and can they do it in the WH briefing room?"
0.474341649025257,4,"Please check my maths with respect to UK EU funding"
0.0377964473009227,6,"Resolving military conflicts between NATO member states"
-0.315296312547233,1,"How large would be the impact of economic sanctions made by China and India on other nations?"
0.142302494707577,4,"How binding is the two degree temperature limit agreement really?"
0.245373864405591,0,"Book on arms deal between England and Prince Bandar of Saudi Arabia"
0.180906806746658,0,"Has any Catholic been knighted in the UK in recent history?"
-0.200445931434318,2,"Has the UK spent millions of pounds to track a fugitive other than Assange?"
0,4,"Is the UK EU membership bill paid in GBP or EUR?"
0.333333333333333,1,"Why hasn't legislation corrected the ambiguity of 'civil law'?"
-0.245373864405591,3,"Why did the Dutch government put XTC/MDMA as a hard drug?"
0,2,"How is it decided which rights can be voluntarily waived?"
0,1,"Why China didn't annex Sikkim to incorporate it as a Chinese state?"
-0.144337567297406,-5,"Why aren't Western nations protesting South Africa's blatant discrimination against Caucasian farmers?"
0.212132034355964,8,"What are the current tariffs against American goods?"
0.679889696936202,-4,"What does ""Right to Pursue Happiness"" really mean in US?"
0,4,"Why do developing nations keep far more bigger forex reserves than developed nations?"
0.129636243217534,2,"What measures can be taken, so that no political party takes undue advantage of rivalry of other 2 parties?"
-0.126491106406735,-1,"What will happen if U.S. stops funding U.N.?"
0.481070235442364,3,"Was any reason indicated for Marine Le Pen's choice about the party's new name?"
-0.129099444873581,5,"What action could the UK actually take against Russia in light of the Salisbury attack?"
0.150755672288882,59,"Why is ""president for life"" in China such a big deal?"
0,1,"What percentage of Soviet immigrants to the US are Jews?"
-0.0603022689155527,12,"Why can the US government impose age restrictions on constitutional rights?"
-0.618098256384415,99,"Why are states purportedly performing assassinations with chemical and radioactive weapons?"
-0.0668153104781061,3,"Did protests in front of a foreign embassy ever succeed in achieving their goal?"
-0.0944911182523068,6,"Do any parliamentary systems have term limits?"
0,50,"What would the Kremlin stand to gain from killing the ex-spy Sergey Skripal?"
0,6,"Which US Secretaries of State have been sacked?"
-0.101036297108185,1,"What's the standard procedure for responding to an overt domestic tyranny event?"
-0.124807544150677,2,"Why had U.S. politically pursued certain immigration policies for over a century?"
-0.25298221281347,2,"If the Capitol weren't available, where would Congress hold votes?"
-0.583333333333333,10,"How does the Australian Electoral Commission avoid partisan bias?"
-0.226133508433323,13,"Can a nation just deny refugees to enter into their nation?"
-0.158113883008419,2,"How does Prejudice Plus Power apply to third party minorities?"
-0.0229415733870562,32,"Are there any facts according to which the Russian government is responsible for the chemical attack in Great Britain?"
0.158113883008419,4,"What can a democratic government do that an autocrat cannot?"
-0.0721687836487032,8,"International rules on how to deal with chemical weapon attacks (OPCW , CWC)"
0,5,"Why is advertising for medication requiring prescription allowed?"
-0.0639602149066831,4,"Why do nations & international bodies not intervene using military force to stop genocides in nations where they don't have a geopolitical interest?"
0.0125,3,"Will a ""debt trap"" be an effective measure to increase the geopolitical influence of a nation?"
-0.114922334022343,7,"Why do house borrowers typically not get as much slack for the credit crisis?"
0.0387298334620742,5,"Can non-US citizens join super-PACs or pay for attack ads in the US?"
0,3,"List of embassies closed in Damascus (Syria)"
0.477667946032248,7,"Why does the Senate have to approve a cabinet member's hiring, but not their firing?"
-0.0645497224367903,49,"How does the expelling of diplomats work to create pressure on the diplomats' home country?"
0.0577350269189626,58,"What will happen if China stops loaning money to the U.S.?"
0.365104186325838,3,"Treasury sanctions against Russia - authorized? And how effective?"
0.4,4,"New Jersey budget plan"
-0.0433012701892219,1,"How can voter ID laws in U.S. hurt minorities from voting?"
0,-2,"Why is the restriction on the freedom of voters in the U.S. to choose the same President more than twice considered ""democratic""?"
-0.2,-3,"Can Trump just stall Mueller's investigation by replacing Sessions?"
0.199223492590608,5,"What are the most important fundamental problems with World Federalism?"
0.195982373975546,5,"What effect did Russia have on Trump winning the Republican primaries?"
-0.0668153104781061,4,"Why didn't the UK release its results about Novichok when Russia asked for it?"
0.0894427190999916,1,"Why did Slovak PM use a pile of cash when he announced the reward for catching Jan Kuciak's murder(s)?"
0,0,"Do sanctions have any expiry dates?"
0.176776695296637,8,"How far into space does sovereign territory extend?"
0.0606339062590832,3,"Can UK afford to extend sanctions to financial ones as a response to latest ex-spy's murder?"
0.135680105059994,3,"Is the CDC Director really below the former Ambassadors to Palau?"
-0.360843918243516,2,"Who decides the killing method used during capital punishment in the US?"
-0.569209978830308,1,"Consequences of the Federal Republic of Germany being declared illegal?"
0,0,"How much control does president have over FBI ? [US]"
0,3,"Skripal vs. Castro poisonings, international law"
0.163663417676994,1,"Why are the topmost position in federal agencies in US run by politically elected people rather than a merit based election?"
-0.408248290463863,4,"Were balloons banned by the Taliban?"
0,2,"What is the difference between the National Front, Britain First and BNP?"
-0.441941738241592,1,"Is lying during a congressional hearing a crime?"
0,0,"What is meant by ""term"" for presidency in US?"
0.176776695296637,0,"Why is EU so prolific with its regulations?"
0,4,"Why list religion on an ID card?"
0.0416025147168922,2,"What rules prevent former POTUS from divulging *or using* secret information later on?"
0,83,"What can an independent election observer in Russia do if they notice irregularities?"
